-1.0000000000000000e+00 -1.0000000000000000e+00
-7.5000000000000000e-01 -1.0000000000000000e+00
-5.0000000000000000e-01 -1.0000000000000000e+00
-2.5000000000000000e-01 -1.0000000000000000e+00
0.0000000000000000e+00 -1.0000000000000000e+00
-1.0000000000000000e+00 -7.5000000000000000e-01
-6.4951905283832900e-01 -6.4951905283832900e-01
-4.3301270189221930e-01 -6.4951905283832900e-01
-2.1650635094610965e-01 -6.4951905283832900e-01
0.0000000000000000e+00 -6.4951905283832900e-01
-1.0000000000000000e+00 -5.0000000000000000e-01
-6.4951905283832900e-01 -4.3301270189221930e-01
-3.5355339059327379e-01 -3.5355339059327379e-01
-1.7677669529663689e-01 -3.5355339059327379e-01
0.0000000000000000e+00 -3.5355339059327379e-01
-1.0000000000000000e+00 -2.5000000000000000e-01
-6.4951905283832900e-01 -2.1650635094610965e-01
-3.5355339059327379e-01 -1.7677669529663689e-01
-1.2500000000000000e-01 -1.2500000000000000e-01
0.0000000000000000e+00 -1.2500000000000000e-01
-1.0000000000000000e+00 0.0000000000000000e+00
-6.4951905283832900e-01 0.0000000000000000e+00
-3.5355339059327379e-01 0.0000000000000000e+00
-1.2500000000000000e-01 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
1.2500000000000000e-01 0.0000000000000000e+00
3.5355339059327379e-01 0.0000000000000000e+00
6.4951905283832900e-01 0.0000000000000000e+00
1.0000000000000000e+00 0.0000000000000000e+00
-1.0000000000000000e+00 2.5000000000000000e-01
-6.4951905283832900e-01 2.1650635094610965e-01
-3.5355339059327379e-01 1.7677669529663689e-01
-1.2500000000000000e-01 1.2500000000000000e-01
0.0000000000000000e+00 1.2500000000000000e-01
1.2500000000000000e-01 1.2500000000000000e-01
3.5355339059327379e-01 1.7677669529663689e-01
6.4951905283832900e-01 2.1650635094610965e-01
1.0000000000000000e+00 2.5000000000000000e-01
-1.0000000000000000e+00 5.0000000000000000e-01
-6.4951905283832900e-01 4.3301270189221930e-01
-3.5355339059327379e-01 3.5355339059327379e-01
-1.7677669529663689e-01 3.5355339059327379e-01
0.0000000000000000e+00 3.5355339059327379e-01
1.7677669529663689e-01 3.5355339059327379e-01
3.5355339059327379e-01 3.5355339059327379e-01
6.4951905283832900e-01 4.3301270189221930e-01
1.0000000000000000e+00 5.0000000000000000e-01
-1.0000000000000000e+00 7.5000000000000000e-01
-6.4951905283832900e-01 6.4951905283832900e-01
-4.3301270189221930e-01 6.4951905283832900e-01
-2.1650635094610965e-01 6.4951905283832900e-01
0.0000000000000000e+00 6.4951905283832900e-01
2.1650635094610965e-01 6.4951905283832900e-01
4.3301270189221930e-01 6.4951905283832900e-01
6.4951905283832900e-01 6.4951905283832900e-01
1.0000000000000000e+00 7.5000000000000000e-01
-1.0000000000000000e+00 1.0000000000000000e+00
-7.5000000000000000e-01 1.0000000000000000e+00
-5.0000000000000000e-01 1.0000000000000000e+00
-2.5000000000000000e-01 1.0000000000000000e+00
0.0000000000000000e+00 1.0000000000000000e+00
2.5000000000000000e-01 1.0000000000000000e+00
5.0000000000000000e-01 1.0000000000000000e+00
7.5000000000000000e-01 1.0000000000000000e+00
1.0000000000000000e+00 1.0000000000000000e+00
