0.0000000000000000e+00 0.0000000000000000e+00
1.2500000000000000e-01 0.0000000000000000e+00
2.5000000000000000e-01 0.0000000000000000e+00
3.7500000000000000e-01 0.0000000000000000e+00
5.0000000000000000e-01 0.0000000000000000e+00
6.2500000000000000e-01 0.0000000000000000e+00
7.5000000000000000e-01 0.0000000000000000e+00
8.7500000000000000e-01 0.0000000000000000e+00
1.0000000000000000e+00 0.0000000000000000e+00
6.2500000000000000e-02 1.0825317547305482e-01
1.8750000000000000e-01 1.0825317547305482e-01
3.1250000000000000e-01 1.0825317547305482e-01
4.3750000000000000e-01 1.0825317547305482e-01
5.6250000000000000e-01 1.0825317547305482e-01
6.8750000000000000e-01 1.0825317547305482e-01
8.1250000000000000e-01 1.0825317547305482e-01
9.3750000000000000e-01 1.0825317547305482e-01
1.2500000000000000e-01 2.1650635094610965e-01
2.5000000000000000e-01 2.1650635094610965e-01
3.7500000000000000e-01 2.1650635094610965e-01
5.0000000000000000e-01 2.1650635094610965e-01
6.2500000000000000e-01 2.1650635094610965e-01
7.5000000000000000e-01 2.1650635094610965e-01
8.7500000000000000e-01 2.1650635094610965e-01
1.8750000000000000e-01 3.2475952641916450e-01
3.1250000000000000e-01 3.2475952641916450e-01
4.3750000000000000e-01 3.2475952641916450e-01
5.6250000000000000e-01 3.2475952641916450e-01
6.8750000000000000e-01 3.2475952641916450e-01
8.1250000000000000e-01 3.2475952641916450e-01
2.5000000000000000e-01 4.3301270189221930e-01
3.7500000000000000e-01 4.3301270189221930e-01
5.0000000000000000e-01 4.3301270189221930e-01
6.2500000000000000e-01 4.3301270189221930e-01
7.5000000000000000e-01 4.3301270189221930e-01
3.1250000000000000e-01 5.4126587736527410e-01
4.3750000000000000e-01 5.4126587736527410e-01
5.6250000000000000e-01 5.4126587736527410e-01
6.8750000000000000e-01 5.4126587736527410e-01
3.7500000000000000e-01 6.4951905283832900e-01
5.0000000000000000e-01 6.4951905283832900e-01
6.2500000000000000e-01 6.4951905283832900e-01
4.3750000000000000e-01 7.5777222831138380e-01
5.6250000000000000e-01 7.5777222831138380e-01
5.0000000000000000e-01 8.6602540378443860e-01
